Loan_ID,Gender,Married,Dependents,Education,Employment_Type,Job_Domain,Business_Domain,Years_of_Experience,ApplicantIncome,CoapplicantIncome,Total_Monthly_Income,LoanAmount,Loan_Amount_Term,Interest_Rate,EMI,DTI,Credit_History,Property_Area,Loan_Status
LN100557,Male,Yes,0,Graduate,Salaried,Consulting,,2.8,8448.0,15281.0,23729,445402.0,120,10.35133062039934,5973.01,0.252,1,Semiurban,1
LN100460,Male,Yes,0,Graduate,Salaried,Consulting,,3.4,96403.0,0.0,96403,541986.0,60,9.23760228087502,11313.34,0.117,0,Rural,0
LN101271,Female,No,0,Graduate,Self-Employed,,Services,1.2,77298.0,0.0,77298,500833.0,240,9.878393888487963,4792.86,0.062,1,Semiurban,1
LN100144,Male,No,1,Graduate,Self-Employed,,Construction,0.3,38962.0,17980.0,56942,472679.0,240,10.021572994366398,4568.21,0.08,1,Rural,1
LN100501,Male,No,2,Graduate,Salaried,Education,,4.1,50334.0,0.0,50334,406848.0,240,9.962953535372511,3916.19,0.078,1,Urban,1
LN101001,Male,Yes,1,Graduate,Salaried,Consulting,,8.1,80475.0,9536.0,90011,412108.0,60,11.107849058803092,8982.41,0.1,0,Urban,1
LN101274,Male,Yes,0,Graduate,Salaried,Consulting,,1.0,96760.0,0.0,96760,997496.0,180,11.764338560137794,11820.81,0.122,0,Urban,0
LN100539,Male,Yes,0,Graduate,Salaried,Education,,9.2,29225.0,0.0,29225,505934.0,60,9.450096145241885,10613.22,0.363,1,Urban,1
LN100177,Male,No,0,Graduate,Salaried,Education,,3.2,35163.0,0.0,35163,218736.0,120,12.410528512373922,3190.35,0.091,1,Semiurban,1
LN100055,Female,No,0,Not Graduate,Salaried,Healthcare,,17.9,102929.0,4456.0,107385,50000.0,360,10.74030594130565,466.38,0.004,1,Rural,1
LN100697,Male,Yes,0,Graduate,Salaried,Banking,,2.1,72845.0,0.0,72845,430972.0,60,8.715247064320867,8886.83,0.122,0,Urban,1
LN100798,Male,No,0,Graduate,Salaried,Retail,,2.7,15356.0,10910.0,26266,361088.0,180,8.632326568497037,3583.84,0.136,0,Urban,0
LN100910,Male,No,0,Graduate,Self-Employed,,Agriculture,1.9,,0.0,29017,780021.0,120,12.564562043013279,11447.08,0.394,0,Semiurban,0
LN100744,Male,No,0,Graduate,Self-Employed,,Agriculture,0.0,8000.0,,8000,397564.0,120,9.478015675606626,5139.6,0.642,1,Urban,1
LN101182,Male,No,0,Graduate,Salaried,Consulting,,9.6,27717.0,0.0,27717,88505.0,120,11.119559862738058,1225.15,0.044,1,Urban,1
LN100119,Male,No,0,Graduate,Salaried,Government,,9.2,49765.0,0.0,49765,522134.0,60,12.256319351027845,11682.33,0.235,1,Urban,1
LN100007,Female,No,0,Graduate,Salaried,Banking,,7.4,34473.0,0.0,34473,213914.0,84,7.849654115551839,3318.11,0.096,0,Urban,1
LN100731,Female,Yes,2,Graduate,Salaried,Retail,,1.2,8192.0,0.0,8192,50000.0,60,11.40785660058991,1097.32,0.134,1,Semiurban,1
LN100667,Male,Yes,1,Graduate,Salaried,IT,,5.9,80198.0,20724.0,100922,716663.0,120,10.598507138865779,9709.86,0.096,1,Rural,1
LN101107,Male,Yes,0,Graduate,Salaried,Healthcare,,2.7,46237.0,0.0,46237,167893.0,180,10.564582842833799,1862.62,0.04,1,Urban,0
LN100357,Male,Yes,2,Graduate,Salaried,Government,,4.0,8640.0,0.0,8640,50000.0,60,8.682251813545744,1030.22,0.119,1,Rural,1
LN100329,Male,Yes,0,Graduate,Salaried,Education,,5.5,91250.0,0.0,91250,485783.0,240,7.709318806996366,3975.84,0.044,1,Rural,1
LN101073,Male,Yes,0,Graduate,Salaried,Government,,2.7,69138.0,13769.0,82907,1101493.0,360,10.444300665032257,10029.95,0.121,0,Semiurban,0
LN101100,Male,Yes,1,Graduate,Self-Employed,,Agriculture,2.1,97984.0,0.0,97984,647340.0,60,9.319969824849117,13538.46,0.138,0,Rural,0
LN101124,Male,Yes,0,Not Graduate,Salaried,Education,,7.4,55407.0,48038.0,103445,673686.0,180,7.0,6055.28,0.059,0,Semiurban,1
LN100258,Male,No,0,Not Graduate,Self-Employed,,Agriculture,5.4,69770.0,0.0,69770,1003834.0,84,10.460184943692177,16904.49,0.242,1,Semiurban,1
LN101283,Male,Yes,0,Not Graduate,Salaried,IT,,2.9,78468.0,0.0,78468,312271.0,120,7.0,3625.73,0.046,1,Semiurban,1
LN100372,Male,No,2,Graduate,Self-Employed,,Construction,4.5,8720.0,29702.0,38422,626313.0,60,11.855307840277337,13886.24,0.361,0,Semiurban,0
LN101164,Male,Yes,0,Graduate,Salaried,Retail,,7.7,64315.0,0.0,64315,835374.0,84,7.0,12608.03,0.196,1,Urban,1
LN100785,Female,Yes,2,Graduate,Salaried,IT,,3.8,45584.0,0.0,45584,1292207.0,60,8.488056647629543,26504.17,0.581,1,Rural,1
LN100142,Male,Yes,0,Graduate,Salaried,IT,,1.8,23506.0,10667.0,34173,1246608.0,120,10.275181339708348,16664.56,0.488,1,Urban,1
LN100525,Male,Yes,1,Graduate,Salaried,Consulting,,5.7,8912.0,0.0,8912,574318.0,180,11.351162697685837,6654.88,0.747,1,Urban,1
LN101226,Male,Yes,0,Graduate,Self-Employed,,IT Services,4.5,59948.0,0.0,59948,110899.0,360,10.220516250419296,991.34,0.017,1,Urban,1
LN100855,Male,Yes,0,Not Graduate,Salaried,Government,,2.6,73746.0,0.0,73746,436271.0,60,8.505716131606004,8951.97,0.121,1,Semiurban,1
LN100984,Male,Yes,0,Graduate,Salaried,Retail,,7.9,23256.0,0.0,23256,1454128.0,60,11.049175135909813,31651.94,1.361,1,Semiurban,0
LN100146,Male,Yes,1,Graduate,Salaried,Banking,,0.2,63501.0,20986.0,84487,565193.0,180,9.634890287807321,5947.98,0.07,0,Rural,0
LN100440,Male,No,0,Graduate,Salaried,Education,,1.9,71617.0,19373.0,90990,1203324.0,180,10.69670120458534,13448.64,0.148,1,Rural,1
LN100531,Female,Yes,2,Graduate,Salaried,Healthcare,,6.9,67069.0,0.0,67069,712356.0,120,11.95983110160175,10203.7,0.152,0,Semiurban,1
LN101213,Female,Yes,1,Graduate,Salaried,Retail,,9.6,71295.0,0.0,71295,1024603.0,240,12.45229427674052,11606.49,0.163,0,Semiurban,1
LN100226,Female,Yes,2,Graduate,Self-Employed,,Services,0.9,81770.0,0.0,81770,50000.0,120,7.640180590657439,597.17,0.007,1,Semiurban,1
LN100890,Male,Yes,0,Graduate,Salaried,Retail,,5.0,83221.0,0.0,83221,1001346.0,60,7.394909773353341,20014.95,0.241,1,Urban,1
LN100228,Female,No,0,Graduate,Salaried,Healthcare,,5.8,14134.0,68.0,14202,691392.0,60,11.7836946721802,15304.17,1.078,1,Urban,0
LN101198,Male,No,0,Graduate,Salaried,Education,,4.8,8768.0,0.0,8768,1105030.0,60,10.431523065513584,23713.94,2.705,1,Rural,0
LN100212,Male,No,1,Graduate,Salaried,Consulting,,21.8,95537.0,0.0,95537,796801.0,180,10.744572469793267,8929.03,0.093,1,Rural,1
LN100079,Male,Yes,1,Graduate,Salaried,Banking,,8.4,9344.0,0.0,9344,830142.0,240,10.758308315354812,8432.51,0.902,1,Urban,0
LN100148,Male,No,2,Not Graduate,Salaried,Manufacturing,,2.9,26319.0,12851.0,39170,794696.0,120,11.946910290302698,11377.2,0.29,1,Urban,1
LN100909,Male,No,0,Not Graduate,Self-Employed,,IT Services,3.3,100749.0,0.0,100749,581401.0,84,,10048.51,0.1,0,Semiurban,1
LN100671,Female,No,0,Graduate,Salaried,Consulting,,2.9,62466.0,0.0,62466,189503.0,180,11.088385263223483,2164.41,0.035,1,Urban,1
LN101067,Male,Yes,0,Graduate,Salaried,Retail,,7.9,66358.0,0.0,66358,638995.0,360,11.205979743835753,6184.96,0.093,1,Urban,1
LN100923,Female,Yes,0,Graduate,Self-Employed,,Retail,18.7,102416.0,0.0,102416,446762.0,60,11.686143842052438,9867.26,0.096,1,Semiurban,1
LN100770,Male,No,0,Graduate,Self-Employed,,Construction,2.3,38147.0,29196.0,67343,480820.0,180,10.681497149728344,5369.21,0.08,0,Semiurban,0
LN100133,Male,Yes,3+,Not Graduate,Salaried,IT,,10.9,118354.0,0.0,118354,99913.0,84,9.40139419113536,1627.94,0.014,1,Semiurban,1
LN100977,Male,Yes,0,Graduate,Salaried,Consulting,,12.7,66061.0,0.0,66061,913386.0,240,10.469714534700298,9100.49,0.138,0,Urban,1
LN100408,Female,Yes,1,Graduate,Salaried,Banking,,12.4,11028.0,0.0,11028,835262.0,60,10.76514809681091,18062.94,1.638,1,Semiurban,0
LN100874,Male,Yes,2,Graduate,Salaried,Consulting,,3.0,29593.0,18703.0,48296,957783.0,360,7.856010293538903,6931.97,0.144,1,Semiurban,1
LN100507,Female,Yes,0,Graduate,Salaried,Consulting,,16.7,56825.0,0.0,56825,617560.0,60,11.411599827177897,13554.36,0.239,1,Rural,0
LN101092,Male,Yes,2,Graduate,Self-Employed,,Retail,7.1,24345.0,27240.0,51585,842053.0,60,9.526054072970952,17695.4,0.343,1,Rural,1
LN100504,Male,Yes,0,Not Graduate,Self-Employed,,Retail,3.6,88500.0,14786.0,103286,372876.0,360,11.579682178785704,3715.25,0.036,1,Urban,1
LN101114,Male,Yes,3+,Graduate,Salaried,Consulting,,4.4,46964.0,9642.0,56606,343149.0,60,11.047598681994103,7469.04,0.132,1,Urban,1
LN100347,Male,No,1,Graduate,,Banking,,1.4,52392.0,0.0,52392,516717.0,360,10.361614118204942,4673.24,0.089,1,Urban,1
LN100386,Male,No,0,Not Graduate,Salaried,Banking,,1.0,80613.0,0.0,80613,528147.0,120,10.974371997469259,7267.57,0.09,1,Semiurban,1
LN100000,Male,Yes,1,Graduate,Salaried,Manufacturing,,3.3,30274.0,0.0,30274,50000.0,120,8.926730850815877,631.4,0.021,1,Semiurban,1
LN100360,Male,Yes,0,Graduate,Salaried,Banking,,0.4,84793.0,25924.0,110717,,60,8.643557220022615,24159.48,0.218,0,Urban,0
LN100835,Male,No,0,Graduate,Salaried,Consulting,,2.3,46663.0,0.0,46663,757902.0,84,10.04123145004122,12598.22,0.27,1,Rural,1
LN100475,Female,Yes,2,Graduate,Salaried,IT,,5.8,101100.0,36914.0,138014,1231337.0,60,8.98116709417285,25549.28,0.185,1,Semiurban,1
LN101234,Male,No,0,Not Graduate,Self-Employed,,Manufacturing,3.0,10383.0,29464.0,39847,112729.0,84,8.51626822301052,1786.15,0.045,1,Semiurban,1
LN101018,Female,Yes,2,Graduate,Salaried,Manufacturing,,3.7,46768.0,0.0,46768,538599.0,360,9.559852896530032,4552.37,0.097,1,Urban,1
LN101243,Female,Yes,0,Graduate,Salaried,Manufacturing,,3.0,44146.0,28079.0,72225,1147947.0,240,12.274521198698796,12860.27,0.178,1,Urban,1
LN100986,Male,No,0,Graduate,Self-Employed,,Construction,6.2,93416.0,0.0,93416,476713.0,120,9.315056821417143,6120.38,0.066,1,Semiurban,1
LN100914,Male,No,2,Graduate,Salaried,Banking,,5.7,36920.0,0.0,36920,998210.0,84,8.671097611802335,15894.16,0.431,0,Urban,1
LN100810,Female,Yes,0,Graduate,Self-Employed,,Construction,1.1,48176.0,0.0,48176,808808.0,60,10.521084762562833,17392.89,0.361,1,Urban,1
LN100172,Male,No,2,Graduate,Salaried,Education,,5.9,87027.0,0.0,87027,1089517.0,180,13.754856707604233,14330.55,0.165,1,Urban,1
LN100450,Male,Yes,0,Graduate,Salaried,Retail,,9.9,98040.0,0.0,98040,527306.0,60,11.047637701576559,11477.44,0.117,1,Urban,1
LN100125,Male,No,0,Graduate,Salaried,IT,,19.1,97599.0,933.0,98532,759011.0,120,8.805564716511864,9535.14,0.097,0,Urban,1
LN101236,Female,No,3+,Graduate,Salaried,Education,,0.0,8000.0,0.0,8000,347907.0,120,10.16895502273846,4630.23,0.579,1,Urban,0
LN100530,Female,No,2,Graduate,Self-Employed,,Construction,28.5,113704.0,0.0,113704,451174.0,84,8.640672810710958,7176.97,0.063,1,Semiurban,1
LN100713,Male,Yes,0,Graduate,Salaried,Consulting,,10.9,83157.0,5098.0,88255,568563.0,84,11.89828438212781,10005.79,0.113,1,Semiurban,1
LN100090,Male,Yes,1,Graduate,Salaried,Government,,1.5,8240.0,0.0,8240,108201.0,84,9.813315055428367,1785.84,0.217,1,Rural,1
LN100887,Male,No,0,Not Graduate,Salaried,Consulting,,1.3,110312.0,23372.0,133684,443842.0,180,12.501696899506772,5470.94,0.041,0,Urban,0
LN100181,Male,Yes,2,Graduate,Salaried,Manufacturing,,0.2,63365.0,0.0,63365,1061165.0,60,10.143411316168866,22621.57,0.357,1,Urban,1
LN100181,Male,Yes,2,Graduate,Salaried,Manufacturing,,0.2,63365.0,0.0,63365,1061165.0,60,10.143411316168866,22621.57,0.357,1,Urban,1
LN100414,Male,Yes,1,Not Graduate,Salaried,Retail,,3.8,71834.0,17580.0,89414,1069904.0,120,12.794139529570423,15845.17,0.177,1,Rural,1
LN100251,Male,Yes,0,Graduate,Salaried,Manufacturing,,5.9,12767.0,0.0,12767,961408.0,240,10.108517825978772,9347.02,0.732,1,Rural,1
LN100069,Female,Yes,0,Graduate,Salaried,Education,,2.8,31241.0,13595.0,44836,858319.0,180,10.19413251522295,9325.74,0.208,0,Rural,0
LN100131,Male,Yes,0,Graduate,Salaried,Healthcare,,2.8,97126.0,8227.0,105353,399203.0,240,10.330193781231664,3940.13,0.037,0,Rural,0
LN100300,Male,Yes,0,Graduate,Salaried,Banking,,8.5,65346.0,8882.0,74228,799823.0,84,9.220488282694546,12958.09,0.175,1,Semiurban,1
LN101252,Male,No,1,Not Graduate,Salaried,Manufacturing,,1.3,42845.0,0.0,42845,1180770.0,120,10.194169963821166,15731.2,0.367,0,Semiurban,0
LN100326,Male,Yes,2,Graduate,Salaried,Manufacturing,,0.4,68183.0,0.0,68183,782889.0,60,12.975060399133861,17803.14,0.261,0,Urban,0
LN100376,Female,Yes,2,Graduate,Salaried,Consulting,,7.6,84085.0,0.0,84085,250886.0,84,12.314332158308677,4471.11,0.053,1, Urban,0
LN101029,Female,Yes,1,Not Graduate,Salaried,IT,,0.3,45467.0,0.0,45467,965442.0,84,12.630062798086474,17369.7,0.382,1,Rural,1
LN100499,Female,Yes,0,Graduate,Salaried,Banking,,2.1,10227.0,0.0,10227,488752.0,84,8.423017278641154,7721.21,0.755,0,Semiurban,0
LN101177,Male,No,1,Graduate,Self-Employed,,Agriculture,0.2,36709.0,0.0,36709,535342.0,60,7.0,10600.41,0.289,0,Urban,0
LN100364,Female,No,2,Graduate,Self-Employed,,Services,9.2,18104.0,35087.0,53191,1161726.0,360,8.757546190634665,9145.57,0.172,0,Semiurban,0
LN100495,Male,Yes,1,Graduate,Salaried,Education,,1.6,39121.0,0.0,39121,401179.0,120,9.907950939850132,5281.18,0.135,1,Urban,1
LN101284,Male,Yes,3+,Graduate,Salaried,Manufacturing,,14.5,102263.0,22147.0,124410,547769.0,180,9.803229768602739,5820.59,0.047,0,Semiurban,1
LN100338,Male,No,3+,Graduate,Salaried,Government,,4.7,78157.0,0.0,78157,724215.0,180,11.635708253585491,8522.79,0.109,1,Urban,1
LN100421,Female,Yes,0,Not Graduate,Self-Employed,,Construction,9.2,9472.0,0.0,9472,899574.0,120,8.53735171631959,11171.41,1.179,1,Rural,0
LN100164,Male,No,0,Not Graduate,Salaried,Retail,,2.2,46785.0,11502.0,58287,93347.0,60,10.297085388827725,1997.02,0.034,1,Rural,0
LN100028,Male,Yes,0,Graduate,Salaried,Consulting,,13.5,54438.0,0.0,54438,672912.0,120,12.039077834846116,9669.54,0.178,1,Urban,1
LN100516,Male,Yes,2,Graduate,Salaried,IT,,6.9,67634.0,0.0,67634,559930.0,360,10.914863683981967,5296.35,0.078,0,Semiurban,1
LN100193,Male,Yes,0,Not Graduate,Salaried,Manufacturing,,9.5,49050.0,37323.0,86373,290487.0,84,9.078364713328238,4685.23,0.054,0,Urban,1
LN100826,Male,Yes,1,Not Graduate,Self-Employed,,Trading,1.2,43078.0,0.0,43078,862928.0,360,10.215384738219239,7710.51,0.179,1,Urban,1
LN101251,Male,Yes,0,Graduate,Self-Employed,,IT Services,1.5,51567.0,0.0,51567,50000.0,120,9.688964846958992,652.17,0.013,0,Urban,0
LN101022,Female,Yes,0,Graduate,Salaried,Healthcare,,2.0,36403.0,0.0,36403,572059.0,84,11.927375177312625,10076.2,0.277,1,Rural,1
LN100169,Male,No,1,Graduate,Salaried,Government,,3.8,57320.0,0.0,57320,316488.0,180,12.622203358786427,3925.99,0.068,0,Semiurban,0
LN100926,Male,Yes,3+,Graduate,Salaried,Education,,0.4,24801.0,0.0,24801,569488.0,360,13.15878451654499,6370.43,0.257,1,Urban,1
LN100652,Male,Yes,1,Graduate,Self-Employed,,Manufacturing,2.7,23349.0,0.0,23349,297815.0,84,10.202923762828476,4975.36,0.213,0,Urban,0
LN100173,Male,Yes,0,Graduate,Self-Employed,,Retail,3.4,8544.0,22106.0,30650,979718.0,60,10.036719504777865,20833.82,0.68,1,Urban,1
LN100518,Female,Yes,0,Graduate,Salaried,Retail,,1.8,74481.0,20490.0,94971,416103.0,60,10.05035147210351,8851.27,0.093,1,Semiurban,1
LN101121,Female,Yes,2,Graduate,Salaried,Consulting,,5.9,57901.0,23206.0,81107,395496.0,120,8.136370489251382,4827.0,0.06,0,Semiurban,1
LN100916,Male,No,0,Not Graduate,Salaried,IT,,15.0,111378.0,0.0,111378,870196.0,240,8.49166604322438,7547.17,0.068,1,Semiurban,1
LN100491,Male,No,3+,Graduate,Salaried,Retail,,4.9,8784.0,32342.0,41126,567673.0,360,9.750636891518754,4877.45,0.119,1,Rural,1
LN100073,Female,Yes,0,Graduate,,,Retail,3.8,64513.0,0.0,64513,1305930.0,360,11.663011629933585,13095.18,0.203,1,Semiurban,0
LN101156,Male,Yes,0,Graduate,Salaried,Banking,,0.7,68920.0,0.0,68920,50000.0,120,9.044904161337914,634.59,0.009,1,Urban,1
LN100587,Male,Yes,0,Graduate,Self-Employed,,Manufacturing,10.7,33857.0,0.0,33857,697041.0,180,11.885317047512382,8314.3,0.246,1,Urban,1
LN101015,Female,Yes,0,Not Graduate,Self-Employed,,Services,0.8,24104.0,0.0,24104,170763.0,60,7.774291217450015,3444.04,0.143,1,Semiurban,1
LN100657,Male,Yes,0,Graduate,Salaried,Education,,2.0,48327.0,36221.0,84548,726435.0,60,10.032498117555345,15446.22,0.183,0,Rural,0
LN100234,Male,Yes,0,Graduate,Salaried,Healthcare,,2.3,51004.0,0.0,51004,1216300.0,120,11.077617546664944,16808.02,0.33,0,Semiurban,0
LN100732,Male,Yes,0,Graduate,Salaried,Government,,1.6,94592.0,12449.0,107041,746067.0,180,11.13542910419173,8543.33,0.08,1,Urban,1
LN100214,Male,Yes,1,Graduate,Salaried,IT,,5.8,45728.0,0.0,45728,215143.0,180,8.477625143801374,2115.78,0.046,1,Rural,1
LN100162,Male,Yes,1,Graduate,Salaried,IT,,14.3,10288.0,0.0,10288,428039.0,60,9.446795102216697,8978.49,0.873,1,Urban,0
LN100132,Male,Yes,0,Graduate,salaried,IT,,1.6,99251.0,24845.0,124096,1042584.0,60,7.388949090429497,20836.27,0.168,0,Urban,0
LN100970,Male,Yes,0,Graduate,Salaried,Government,,0.6,106827.0,12160.0,118987,712371.0,84,7.644645018877233,10977.47,0.092,1,Urban,0
LN101113,Male,Yes,1,Graduate,Salaried,Education,,2.0,20210.0,33761.0,53971,1212074.0,60,11.233513448031328,26494.8,0.491,1, Urban,1
LN101133,Male,Yes,1,Graduate,Salaried,Education,,1.2,41374.0,4203.0,45577,825469.0,360,8.738427354402559,6487.15,0.142,0,Urban,0
LN100185,Male,Yes,0,,Salaried,Banking,,7.1,23059.0,0.0,23059,501660.0,120,9.51838085581113,6496.41,0.282,1,Urban,1
LN100041,Male,Yes,0,Not Graduate,Salaried,Government,,0.9,15379.0,0.0,15379,1249411.0,120,9.500440336391621,16167.37,1.051,1,Semiurban,0
LN100692,Male,Yes,0,Graduate,Salaried,Education,,0.0,59184.0,17782.0,76966,849927.0,120,11.023733813890955,11719.17,0.152,1,Semiurban,1
LN100108,Male,Yes,0,Graduate,Self-Employed,,IT Services,7.1,9136.0,0.0,9136,431367.0,120,7.363318864086891,5089.68,0.557,0,Urban,0
LN100038,Male,Yes,3+,Graduate,Salaried,Manufacturing,,2.4,8384.0,0.0,8384,680013.0,60,9.399913849176212,14248.3,1.699,1,Semiurban,0
LN100568,Female,Yes,2,Not Graduate,Salaried,IT,,5.5,63661.0,0.0,63661,579967.0,84,8.70218641922163,9243.72,0.145,1,Semiurban,1
LN100844,Male,Yes,3+,Graduate,Salaried,Manufacturing,,5.7,28951.0,0.0,28951,133823.0,120,10.860485444915073,1832.86,0.063,0,Rural,1
LN101169,Male,Yes,0,Graduate,Self-Employed,,Agriculture,7.7,48342.0,0.0,48342,543540.0,360,10.661135131658146,5037.57,0.104,1,Rural,1
LN100368,Male,Yes,3+,Graduate,Self-Employed,,Agriculture,2.6,68408.0,0.0,68408,871054.0,360,9.636567852732417,7411.24,0.108,1,Semiurban,1
LN100483,Male,Yes,1,Graduate,Salaried,IT,,8.4,9344.0,0.0,9344,629955.0,120,7.0,7314.31,0.783,1,Semiurban,1
LN100468,Male,Yes,0,Graduate,Salaried,Banking,,0.3,68175.0,0.0,68175,1222566.0,360,9.322937153377985,10122.43,0.148,1,Urban,1
LN100024,Male,No,0,Not Graduate,Salaried,Banking,,8.4,9344.0,0.0,9344,700801.0,360,11.796232810057262,7098.8,0.76,1,Urban,1
LN100857,Male,Yes,1,Graduate,Salaried,Banking,,1.3,8208.0,10298.0,18506,50000.0,60,10.301550255574856,1069.79,0.058,1,Urban,1
LN101248,Female,Yes,2,Graduate,Salaried,Education,,7.2,49920.0,37462.0,87382,674437.0,60,8.608428561573447,13872.38,0.159,1,Urban,0
LN100985,Male,Yes,0,Not Graduate,Self-Employed,,Manufacturing,1.0,18592.0,0.0,18592,465382.0,180,11.738132251764805,5507.2,0.296,0,Semiurban,0
LN101167,Male,Yes,0,Graduate,Salaried,IT,,3.3,77111.0,0.0,77111,50000.0,120,9.558858537417048,648.6,0.008,1,Rural,0
LN100366,Female,Yes,2,Graduate,Salaried,Government,,7.8,10491.0,0.0,10491,979856.0,180,9.306056085110663,10117.54,0.964,1,Semiurban,0
LN100505,Male,No,0,Graduate,Salaried,Manufacturing,,4.3,55555.0,33872.0,89427,805017.0,120,9.258253039277534,10310.47,0.115,0,Semiurban,0
LN101214,Male,Yes,0,Graduate,Salaried,IT,,1.5,33514.0,0.0,33514,1003366.0,360,11.352647031910426,9823.6,0.293,0,Semiurban,0
LN100383,Female,No,2,Graduate,Salaried,Retail,,3.1,50140.0,0.0,50140,921942.0,84,8.670002447973438,14679.26,0.293,1,Semiurban,1
LN100734,Male,Yes,3+,Graduate,Salaried,Banking,,0.2,61685.0,0.0,61685,358681.0,360,9.217066651786155,2942.22,0.048,1,Urban,1
LN100717,Female,No,0,Not Graduate,Salaried,Education,,2.5,64954.0,0.0,64954,289322.0,180,9.267589412954967,2980.73,0.046,0,Semiurban,0
LN101227,Male,No,0,Graduate,Self-Employed,,Agriculture,3.0,86705.0,0.0,86705,233747.0,60,11.705588290068283,5164.86,0.06,1,Rural,1
LN100454,Male,No,1,Graduate,Salaried,Government,,3.6,26569.0,15917.0,42486,730194.0,84,10.601707391896344,12350.31,0.291,0,Rural,0
LN100264,Female,No,0,Graduate,Salaried,IT,,0.1,48076.0,0.0,48076,424629.0,360,10.55337580436237,3901.2,0.081,0,Urban,0
LN100994,Male,Yes,0,Graduate,Salaried,Consulting,,2.4,,35203.0,111490,894262.0,84,10.542861754541482,15097.85,0.135,1,Rural,1
LN100232,Male,No,0,Graduate,Salaried,Banking,,4.2,30778.0,0.0,30778,1052210.0,84,8.246528634681251,16529.51,0.537,1,Urban,1
LN100444,Female,Yes,2,Graduate,Salaried,Manufacturing,,1.4,8224.0,0.0,8224,988772.0,180,13.597673928382104,12901.7,1.569,0,Urban,0
LN100395,Female,Yes,2,Graduate,Salaried,Government,,11.2,86424.0,36171.0,122595,948689.0,60,11.612655180713409,20917.84,0.171,0,Rural,0
LN101222,Male,Yes,2,Graduate,Salaried,Healthcare,,16.0,112357.0,0.0,112357,937580.0,84,12.673036169052208,16890.2,0.15,1,Urban,1
LN100176,Male,No,0,Graduate,Salaried,Manufacturing,,3.0,32767.0,0.0,32767,401187.0,120,7.0,4658.12,0.142,1,Urban,1
LN100018,Male,Yes,2,Graduate,Salaried,Education,,3.5,76456.0,0.0,76456,338503.0,360,7.824755249444947,2442.59,0.032,1,Urban,1
LN101210,Male,Yes,1,Not Graduate,Salaried,Consulting,,3.6,144426.0,0.0,144426,1039785.0,84,10.035077687734272,17280.51,0.12,0,Rural,0
LN100921,Male,Yes,0,Graduate,Salaried,Banking,,2.9,26782.0,0.0,26782,549136.0,360,11.666717822806694,5508.01,0.206,1,Rural,1
LN100341,Male,No,1,Graduate,Salaried,Education,,27.0,112892.0,0.0,112892,123701.0,84,12.397971390386665,2210.08,0.02,0,Semiurban,1
LN100893,Male,Yes,3+,Graduate,Salaried,Healthcare,,0.9,50426.0,0.0,50426,50000.0,60,7.727327595625779,1007.31,0.02,1,Rural,1
LN100595,Male,No,1,Graduate,Self-Employed,,Trading,4.9,135680.0,0.0,135680,789334.0,120,11.83174862500613,11248.01,0.083,0,Semiurban,0
LN100061,Male,Yes,3+,Graduate,Self-Employed,,Manufacturing,2.9,90898.0,0.0,90898,50000.0,360,7.634155545801817,354.21,0.004,1,Urban,1
LN100272,Female,No,3+,Graduate,Salaried,IT,,0.7,94703.0,39446.0,134149,408190.0,180,9.47730071295703,4256.83,0.032,0,Rural,0
LN101116,Male,Yes,0,Graduate,Salaried,Manufacturing,,2.9,40644.0,9944.0,50588,760879.0,240,9.861100907097411,7272.76,0.144,1,Urban,1
LN101036,Male,Yes,3+,Not Graduate,Salaried,Retail,,0.7,77829.0,24052.0,101881,803044.0,360,10.254527636286626,7198.79,0.071,0,Semiurban,0
LN101295,Male,No,2,Graduate,Salaried,Consulting,,1.5,39743.0,0.0,39743,135299.0,60,7.8330381203973785,2732.58,0.069,1,Urban,1
LN100278,Male,Yes,1,Graduate,Self-Employed,,IT Services,5.3,98432.0,0.0,98432,154774.0,240,9.02207176896492,1394.74,0.014,1,Semiurban,1
LN100775,Male,No,2,Not Graduate,Self-Employed,,Trading,0.8,70028.0,21405.0,91433,50000.0,60,8.913422252316746,1035.82,0.011,1,Urban,1
LN100694,Male,No,3+,Graduate,Salaried,Retail,,1.9,14784.0,23816.0,38600,561061.0,180,13.4995533431672,7284.19,0.189,1,Urban,1
LN100368,Male,Yes,3+,Graduate,Self-Employed,,Agriculture,2.6,68408.0,0.0,68408,871054.0,360,9.636567852732417,7411.24,0.108,1,Semiurban,1
LN101270,Male,Yes,0,Graduate,Salaried,Education,,1.6,45726.0,12880.0,58606,673907.0,120,9.852953393080318,8850.95,0.151,1,Urban,1
LN100036,Male,Yes,3+,Graduate,Salaried,Retail,,1.5,88303.0,0.0,88303,1358202.0,240,10.709825598717975,13751.98,0.156,1,Semiurban,1
LN100735,Female,Yes,2,Not Graduate,Salaried,Banking,,24.2,134992.0,0.0,134992,829423.0,60,8.879345869499401,17168.93,0.127,1,Urban,1
LN101225,Male,Yes,0,Graduate,Salaried,Manufacturing,,6.1,47073.0,15617.0,62690,50000.0,84,12.195153481391491,887.86,0.014,1,Semiurban,0
LN100662,Male,No,0,Not Graduate,Salaried,Retail,,1.2,87395.0,0.0,87395,739846.0,60,9.401947326275216,15502.72,0.177,1,Urban,1
